age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
29,blue-collar,single,primary,no,213,yes,no,,6,6,2653,3,-1,0,,yes,2014-06-06 00:00:00
35,management,single,tertiary,no,68,no,no,,6,6,1085,1,-1,0,,yes,2014-06-06 00:00:00
28,blue-collar,married,secondary,no,2788,yes,no,,6,6,369,2,-1,0,,yes,2014-06-06 00:00:00
55,blue-collar,married,,no,7561,no,no,,6,6,685,3,-1,0,,yes,2014-06-06 00:00:00
49,management,divorced,secondary,no,-46,yes,no,,9,6,1055,10,-1,0,,yes,2014-06-09 00:00:00
50,services,married,secondary,no,1595,no,no,,9,6,882,1,-1,0,,yes,2014-06-09 00:00:00
43,management,single,tertiary,no,1046,no,no,,9,6,901,1,-1,0,,yes,2014-06-09 00:00:00
58,self-employed,divorced,tertiary,no,1382,no,no,,9,6,700,1,-1,0,,yes,2014-06-09 00:00:00
38,technician,married,primary,no,217,yes,no,,9,6,491,6,-1,0,,yes,2014-06-09 00:00:00
48,blue-collar,divorced,primary,no,183,no,no,,9,6,940,1,-1,0,,yes,2014-06-09 00:00:00
59,management,married,secondary,no,1321,no,no,,9,6,3881,3,-1,0,,yes,2014-06-09 00:00:00
58,blue-collar,married,secondary,no,25,no,no,,9,6,486,3,-1,0,,yes,2014-06-09 00:00:00
36,self-employed,single,tertiary,no,4844,no,no,,9,6,1137,3,-1,0,,yes,2014-06-09 00:00:00
42,entrepreneur,married,tertiary,no,5345,no,no,,11,6,878,3,-1,0,,yes,2014-06-11 00:00:00
41,admin,single,secondary,no,812,no,yes,,11,6,583,4,-1,0,,yes,2014-06-11 00:00:00
42,admin,married,secondary,no,105,no,no,,11,6,1159,4,-1,0,,yes,2014-06-11 00:00:00
39,management,married,tertiary,no,-190,no,yes,,11,6,893,8,-1,0,,yes,2014-06-11 00:00:00
57,housemaid,married,primary,no,625,no,yes,,11,6,867,1,-1,0,,yes,2014-06-11 00:00:00
52,retired,married,,no,293,no,no,,11,6,706,1,-1,0,,yes,2014-06-11 00:00:00
59,retired,married,,no,1033,no,no,,11,6,1199,1,-1,0,,yes,2014-06-11 00:00:00
56,blue-collar,married,secondary,no,1210,no,no,,11,6,935,1,-1,0,,yes,2014-06-11 00:00:00
49,management,married,tertiary,no,64,no,no,,11,6,586,1,-1,0,,yes,2014-06-11 00:00:00
35,blue-collar,divorced,,no,164,no,no,,11,6,967,2,-1,0,,yes,2014-06-11 00:00:00
36,unemployed,married,secondary,no,1766,no,no,,11,6,595,2,-1,0,,yes,2014-06-11 00:00:00
40,admin,single,tertiary,no,1248,no,no,,11,6,1290,2,-1,0,,yes,2014-06-11 00:00:00
55,blue-collar,married,secondary,no,0,no,no,,12,6,614,2,-1,0,,yes,2014-06-12 00:00:00
58,admin,married,secondary,no,826,no,no,,12,6,885,1,-1,0,,yes,2014-06-12 00:00:00
39,self-employed,married,tertiary,no,2630,no,no,,12,6,651,5,-1,0,,yes,2014-06-12 00:00:00
47,housemaid,single,tertiary,no,3727,no,no,,12,6,993,6,-1,0,,yes,2014-06-12 00:00:00
40,management,married,secondary,no,406,yes,no,,12,6,577,2,-1,0,,yes,2014-06-12 00:00:00
35,blue-collar,married,tertiary,no,2999,no,no,,12,6,1141,6,-1,0,,yes,2014-06-12 00:00:00
48,blue-collar,married,secondary,no,1000,yes,no,,12,6,1268,2,-1,0,,yes,2014-06-12 00:00:00
48,management,divorced,tertiary,no,503,no,yes,,12,6,1243,7,-1,0,,yes,2014-06-12 00:00:00
24,blue-collar,single,secondary,yes,-203,yes,no,,12,6,465,3,-1,0,,yes,2014-06-12 00:00:00
49,blue-collar,married,primary,no,361,yes,no,,16,6,513,2,-1,0,,yes,2014-06-16 00:00:00
36,blue-collar,married,secondary,no,274,yes,no,,16,6,686,11,-1,0,,yes,2014-06-16 00:00:00
52,retired,divorced,tertiary,no,3687,yes,yes,,16,6,741,4,-1,0,,yes,2014-06-16 00:00:00
42,entrepreneur,single,,no,323,no,no,,16,6,617,1,-1,0,,yes,2014-06-16 00:00:00
36,services,married,secondary,no,981,no,no,,16,6,1093,1,-1,0,,yes,2014-06-16 00:00:00
36,blue-collar,divorced,secondary,no,638,yes,no,,16,6,1395,2,-1,0,,yes,2014-06-16 00:00:00
48,unemployed,single,tertiary,no,3229,no,no,,16,6,1089,1,-1,0,,yes,2014-06-16 00:00:00
51,management,single,secondary,no,1610,yes,no,,16,6,1248,3,-1,0,,yes,2014-06-16 00:00:00
51,blue-collar,married,secondary,no,33,no,yes,,16,6,721,3,-1,0,,yes,2014-06-16 00:00:00
46,technician,married,secondary,no,536,yes,no,,16,6,750,2,-1,0,,yes,2014-06-16 00:00:00
37,management,married,tertiary,no,0,no,no,,16,6,637,6,-1,0,,yes,2014-06-16 00:00:00
36,entrepreneur,married,tertiary,no,3057,no,no,,16,6,2769,4,-1,0,,yes,2014-06-16 00:00:00
47,management,married,secondary,no,2892,no,no,,17,6,556,1,-1,0,,yes,2014-06-17 00:00:00
40,technician,divorced,tertiary,no,0,no,no,,17,6,522,1,-1,0,,yes,2014-06-17 00:00:00
38,student,single,tertiary,no,3316,no,no,,17,6,1345,3,-1,0,,yes,2014-06-17 00:00:00
40,management,married,secondary,no,106,no,no,,17,6,676,2,-1,0,,yes,2014-06-17 00:00:00
39,blue-collar,married,primary,no,2303,yes,no,,17,6,775,3,-1,0,,yes,2014-06-17 00:00:00
60,management,married,tertiary,no,3301,no,no,,17,6,2621,3,-1,0,,yes,2014-06-17 00:00:00
39,self-employed,single,tertiary,no,426,no,no,,18,6,1029,1,-1,0,,yes,2014-06-18 00:00:00
51,services,divorced,secondary,no,9,no,no,,18,6,371,2,-1,0,,yes,2014-06-18 00:00:00
27,admin,married,secondary,no,-97,yes,no,,18,6,1528,2,-1,0,,yes,2014-06-18 00:00:00
41,management,single,tertiary,no,11008,no,no,,18,6,1540,1,-1,0,,yes,2014-06-18 00:00:00
42,blue-collar,single,primary,no,4930,no,no,,18,6,973,1,-1,0,,yes,2014-06-18 00:00:00
41,entrepreneur,married,secondary,no,707,no,no,,18,6,707,1,-1,0,,yes,2014-06-18 00:00:00
33,technician,married,secondary,no,4,yes,yes,,18,6,625,2,-1,0,,yes,2014-06-18 00:00:00
46,admin,married,secondary,no,126,no,no,,18,6,1255,1,-1,0,,yes,2014-06-18 00:00:00
31,blue-collar,married,secondary,no,671,yes,no,,18,6,704,4,-1,0,,yes,2014-06-18 00:00:00
41,blue-collar,married,primary,no,219,no,yes,,18,6,1574,3,-1,0,,yes,2014-06-18 00:00:00
41,blue-collar,divorced,secondary,no,3622,no,no,,19,6,1135,4,-1,0,,yes,2014-06-19 00:00:00
55,retired,divorced,secondary,no,1580,no,yes,,19,6,1007,1,-1,0,,yes,2014-06-19 00:00:00
53,technician,married,secondary,no,1319,no,no,,19,6,1318,3,-1,0,,yes,2014-06-19 00:00:00
55,housemaid,married,primary,no,2152,no,no,,19,6,922,2,-1,0,,yes,2014-06-19 00:00:00
39,services,married,secondary,no,2843,yes,no,,19,6,585,1,-1,0,,yes,2014-06-19 00:00:00
40,entrepreneur,married,tertiary,yes,0,no,no,,19,6,952,4,-1,0,,yes,2014-06-19 00:00:00
59,retired,married,primary,no,1115,no,no,,19,6,834,1,-1,0,,yes,2014-06-19 00:00:00
42,blue-collar,single,secondary,no,625,no,no,,19,6,651,3,-1,0,,yes,2014-06-19 00:00:00
41,blue-collar,married,primary,no,246,no,no,,19,6,683,3,-1,0,,yes,2014-06-19 00:00:00
27,blue-collar,married,secondary,no,61,yes,no,,19,6,1012,1,-1,0,,yes,2014-06-19 00:00:00
25,blue-collar,single,secondary,no,-191,yes,no,,19,6,958,7,-1,0,,yes,2014-06-19 00:00:00
43,unemployed,married,primary,no,519,no,no,,20,6,973,2,-1,0,,yes,2014-06-20 00:00:00
44,services,married,secondary,no,522,no,yes,,20,6,911,1,-1,0,,yes,2014-06-20 00:00:00
26,blue-collar,single,secondary,no,-46,yes,no,,20,6,382,7,-1,0,,yes,2014-06-20 00:00:00
52,retired,married,tertiary,no,2269,no,no,,20,6,1210,1,-1,0,,yes,2014-06-20 00:00:00
54,services,married,,no,386,no,yes,,20,6,838,1,-1,0,,yes,2014-06-20 00:00:00
56,management,married,tertiary,no,0,no,yes,,20,6,422,1,-1,0,,yes,2014-06-20 00:00:00
57,management,married,tertiary,no,9103,no,yes,,20,6,1098,2,-1,0,,yes,2014-06-20 00:00:00
29,blue-collar,single,secondary,no,908,yes,no,,20,6,1663,1,-1,0,,yes,2014-06-20 00:00:00
47,technician,married,tertiary,no,1694,no,yes,,20,6,560,3,-1,0,,yes,2014-06-20 00:00:00
57,management,married,tertiary,no,-92,yes,yes,,20,6,1617,1,-1,0,,yes,2014-06-20 00:00:00
40,blue-collar,married,secondary,no,188,yes,yes,,20,6,570,2,-1,0,,yes,2014-06-20 00:00:00
46,services,divorced,secondary,no,0,no,no,,20,6,1023,3,-1,0,,yes,2014-06-20 00:00:00
43,blue-collar,single,secondary,no,740,yes,no,,20,6,585,2,-1,0,,yes,2014-06-20 00:00:00
45,management,married,tertiary,no,655,no,no,,20,6,693,3,-1,0,,yes,2014-06-20 00:00:00
24,management,married,secondary,no,867,yes,no,,20,6,546,10,-1,0,,yes,2014-06-20 00:00:00
40,blue-collar,married,secondary,no,1009,yes,yes,,20,6,1036,5,-1,0,,yes,2014-06-20 00:00:00
38,services,divorced,,no,6360,no,no,,20,6,1409,2,-1,0,,yes,2014-06-20 00:00:00
36,unemployed,married,tertiary,no,4145,no,no,,20,6,988,4,-1,0,,yes,2014-06-20 00:00:00
27,blue-collar,single,secondary,yes,-27,no,no,,23,6,498,2,-1,0,,yes,2014-06-23 00:00:00
26,admin,single,primary,no,-122,yes,no,,23,6,670,3,-1,0,,yes,2014-06-23 00:00:00
43,management,married,tertiary,no,149,yes,no,,23,6,662,2,-1,0,,yes,2014-06-23 00:00:00
25,blue-collar,single,primary,no,52,yes,no,,24,6,528,2,-1,0,,yes,2014-06-24 00:00:00
27,blue-collar,married,tertiary,no,335,yes,no,,26,6,519,3,-1,0,,yes,2014-06-26 00:00:00
30,technician,married,tertiary,no,526,yes,yes,,26,6,677,3,-1,0,,yes,2014-06-26 00:00:00
28,admin,single,secondary,no,-7,no,yes,,26,6,3183,2,-1,0,,yes,2014-06-26 00:00:00
27,blue-collar,married,primary,no,-413,no,yes,,27,6,422,6,-1,0,,yes,2014-06-27 00:00:00
32,admin,divorced,secondary,no,-241,no,yes,,27,6,856,2,-1,0,,yes,2014-06-27 00:00:00
41,blue-collar,single,secondary,no,75,yes,no,,1,7,479,9,-1,0,,yes,2014-07-01 00:00:00
37,technician,single,tertiary,no,0,no,no,,1,7,1135,2,-1,0,,yes,2014-07-01 00:00:00
27,technician,single,secondary,no,158,no,no,,1,7,650,2,-1,0,,yes,2014-07-01 00:00:00
29,services,single,secondary,no,84,no,yes,,3,7,587,3,-1,0,,yes,2014-07-03 00:00:00
33,services,married,secondary,no,114,no,yes,,3,7,676,1,-1,0,,yes,2014-07-03 00:00:00
36,technician,married,primary,no,0,no,no,,4,7,584,1,-1,0,,yes,2014-07-04 00:00:00
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,7,1044,3,-1,0,,yes,2014-07-04 00:00:00
55,blue-collar,married,secondary,no,49,yes,no,cellular,7,7,494,4,-1,0,,yes,2014-07-07 00:00:00
51,technician,married,secondary,no,216,no,no,cellular,7,7,615,2,-1,0,,yes,2014-07-07 00:00:00
39,technician,single,secondary,no,506,yes,no,cellular,7,7,718,2,-1,0,,yes,2014-07-07 00:00:00
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,7,434,3,-1,0,,yes,2014-07-07 00:00:00
33,services,single,secondary,no,170,no,no,cellular,7,7,782,1,-1,0,,yes,2014-07-07 00:00:00
36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,7,722,3,-1,0,,yes,2014-07-07 00:00:00
45,technician,married,secondary,no,879,no,no,cellular,7,7,621,2,-1,0,,yes,2014-07-07 00:00:00
37,self-employed,married,secondary,no,1633,no,no,cellular,7,7,629,2,-1,0,,yes,2014-07-07 00:00:00
46,unemployed,married,secondary,no,926,no,no,cellular,7,7,385,5,-1,0,,yes,2014-07-07 00:00:00
32,self-employed,single,tertiary,no,2559,no,no,cellular,7,7,889,1,-1,0,,yes,2014-07-07 00:00:00
28,technician,single,secondary,no,909,no,yes,cellular,7,7,532,1,-1,0,,yes,2014-07-07 00:00:00
45,admin,divorced,secondary,no,-176,no,yes,cellular,7,7,574,1,-1,0,,yes,2014-07-07 00:00:00
41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,7,599,1,-1,0,,yes,2014-07-07 00:00:00
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,7,849,1,-1,0,,yes,2014-07-07 00:00:00
47,technician,single,secondary,no,-239,yes,yes,cellular,7,7,973,3,-1,0,,yes,2014-07-07 00:00:00
31,blue-collar,single,secondary,no,726,no,no,cellular,7,7,719,2,-1,0,,yes,2014-07-07 00:00:00
31,management,single,tertiary,no,296,no,yes,cellular,8,7,509,4,-1,0,,yes,2014-07-08 00:00:00
33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,7,740,1,-1,0,,yes,2014-07-08 00:00:00
52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,7,534,1,-1,0,,yes,2014-07-08 00:00:00
26,self-employed,single,secondary,no,551,no,no,cellular,8,7,531,1,-1,0,,yes,2014-07-08 00:00:00
25,technician,single,secondary,no,0,no,yes,cellular,8,7,634,1,-1,0,,yes,2014-07-08 00:00:00
25,blue-collar,married,secondary,no,101,no,yes,cellular,8,7,460,3,-1,0,,yes,2014-07-08 00:00:00
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,7,681,1,-1,0,,yes,2014-07-08 00:00:00
33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,7,1082,1,-1,0,,yes,2014-07-08 00:00:00
45,management,divorced,tertiary,no,854,no,yes,cellular,8,7,730,1,-1,0,,yes,2014-07-08 00:00:00
36,services,married,secondary,no,30,no,yes,cellular,8,7,716,5,-1,0,,yes,2014-07-08 00:00:00
26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,7,803,2,-1,0,,yes,2014-07-08 00:00:00
38,technician,married,secondary,no,0,no,no,cellular,8,7,635,1,-1,0,,yes,2014-07-08 00:00:00
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,7,819,3,-1,0,,yes,2014-07-08 00:00:00
26,admin,single,secondary,no,102,no,yes,cellular,8,7,658,2,-1,0,,yes,2014-07-08 00:00:00
26,technician,married,secondary,no,370,no,yes,cellular,8,7,1061,4,-1,0,,yes,2014-07-08 00:00:00
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,7,687,2,-1,0,,yes,2014-07-08 00:00:00
26,unemployed,single,secondary,no,111,no,no,cellular,9,7,537,1,-1,0,,yes,2014-07-09 00:00:00
40,blue-collar,married,primary,no,665,yes,no,cellular,9,7,781,1,-1,0,,yes,2014-07-09 00:00:00
37,admin,married,primary,no,214,yes,no,cellular,9,7,645,1,-1,0,,yes,2014-07-09 00:00:00
43,blue-collar,single,primary,no,0,no,no,cellular,9,7,1242,1,-1,0,,yes,2014-07-09 00:00:00
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,7,662,1,-1,0,,yes,2014-07-09 00:00:00
49,blue-collar,married,secondary,no,0,no,yes,cellular,9,7,625,1,-1,0,,yes,2014-07-09 00:00:00
29,admin,divorced,tertiary,yes,0,no,yes,cellular,9,7,426,3,-1,0,,yes,2014-07-09 00:00:00
39,services,divorced,secondary,no,687,yes,no,cellular,9,7,869,1,-1,0,,yes,2014-07-09 00:00:00
38,management,married,tertiary,yes,327,yes,yes,cellular,9,7,556,5,-1,0,,yes,2014-07-09 00:00:00
26,technician,married,secondary,no,-119,no,yes,cellular,9,7,359,5,-1,0,,yes,2014-07-09 00:00:00
32,management,married,tertiary,no,794,yes,yes,cellular,9,7,1014,1,-1,0,,yes,2014-07-09 00:00:00
33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,7,1290,4,-1,0,,yes,2014-07-09 00:00:00
31,management,single,tertiary,no,409,no,yes,cellular,9,7,564,5,-1,0,,yes,2014-07-09 00:00:00
49,blue-collar,married,primary,no,3,no,yes,cellular,9,7,1439,6,-1,0,,yes,2014-07-09 00:00:00
27,unemployed,single,primary,no,9,no,yes,cellular,9,7,919,2,-1,0,,yes,2014-07-09 00:00:00
30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,7,1426,3,-1,0,,yes,2014-07-09 00:00:00
35,blue-collar,married,secondary,no,1330,no,no,cellular,10,7,901,1,-1,0,,yes,2014-07-10 00:00:00
26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,7,998,4,-1,0,,yes,2014-07-10 00:00:00
45,entrepreneur,married,,no,3133,yes,yes,cellular,10,7,804,1,-1,0,,yes,2014-07-10 00:00:00
34,admin,married,secondary,no,-33,yes,yes,cellular,10,7,961,1,-1,0,,yes,2014-07-10 00:00:00
28,admin,single,secondary,no,-170,no,yes,cellular,10,7,720,2,-1,0,,yes,2014-07-10 00:00:00
25,blue-collar,single,secondary,no,1243,no,yes,cellular,10,7,1341,7,-1,0,,yes,2014-07-10 00:00:00
30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,7,634,1,-1,0,,yes,2014-07-10 00:00:00
30,services,married,secondary,no,5,no,yes,cellular,10,7,829,5,-1,0,,yes,2014-07-10 00:00:00
47,services,married,secondary,no,367,yes,no,cellular,10,7,476,4,-1,0,,yes,2014-07-10 00:00:00
57,admin,divorced,secondary,no,658,no,no,cellular,10,7,724,1,-1,0,,yes,2014-07-10 00:00:00
38,management,married,tertiary,no,1722,yes,no,cellular,10,7,500,1,-1,0,,yes,2014-07-10 00:00:00
54,technician,married,secondary,no,-315,no,yes,cellular,10,7,2029,1,-1,0,,yes,2014-07-10 00:00:00
25,blue-collar,single,primary,no,2483,no,no,cellular,10,7,1499,3,-1,0,,yes,2014-07-10 00:00:00
30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,7,1399,1,-1,0,,yes,2014-07-10 00:00:00
26,management,single,tertiary,no,45,no,no,cellular,10,7,1187,3,-1,0,,yes,2014-07-10 00:00:00
31,student,married,primary,no,46,yes,no,cellular,10,7,487,1,-1,0,,yes,2014-07-10 00:00:00
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,7,1097,3,-1,0,,yes,2014-07-10 00:00:00
49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,7,1060,2,-1,0,,yes,2014-07-11 00:00:00
60,retired,divorced,secondary,no,1099,no,no,cellular,11,7,764,2,-1,0,,yes,2014-07-11 00:00:00
60,management,married,tertiary,no,2222,yes,no,cellular,11,7,1120,2,-1,0,,yes,2014-07-11 00:00:00
29,management,single,tertiary,no,983,yes,no,cellular,11,7,963,2,-1,0,,yes,2014-07-11 00:00:00
55,management,divorced,secondary,no,204,yes,no,cellular,11,7,1973,2,-1,0,,yes,2014-07-11 00:00:00
44,admin,married,secondary,no,1074,yes,no,cellular,11,7,911,2,-1,0,,yes,2014-07-11 00:00:00
47,technician,married,secondary,no,3466,yes,no,cellular,11,7,853,2,-1,0,,yes,2014-07-11 00:00:00
35,admin,married,secondary,no,-203,yes,no,cellular,11,7,1649,2,-1,0,,yes,2014-07-11 00:00:00
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,7,1397,3,-1,0,,yes,2014-07-14 00:00:00
38,technician,married,secondary,no,976,yes,no,cellular,14,7,766,3,-1,0,,yes,2014-07-14 00:00:00
34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,7,788,2,-1,0,,yes,2014-07-14 00:00:00
50,technician,married,secondary,no,156,no,yes,cellular,14,7,1130,3,-1,0,,yes,2014-07-14 00:00:00
43,admin,married,tertiary,no,189,yes,no,cellular,14,7,1062,4,-1,0,,yes,2014-07-14 00:00:00
44,admin,divorced,secondary,no,163,yes,no,cellular,14,7,1669,2,-1,0,,yes,2014-07-14 00:00:00
51,services,divorced,secondary,no,242,no,yes,cellular,14,7,1336,4,-1,0,,yes,2014-07-14 00:00:00
31,technician,married,secondary,no,1173,yes,no,cellular,14,7,444,3,-1,0,,yes,2014-07-14 00:00:00
39,technician,married,tertiary,no,0,yes,no,cellular,14,7,894,7,-1,0,,yes,2014-07-14 00:00:00
59,management,married,tertiary,no,296,no,yes,cellular,15,7,805,3,-1,0,,yes,2014-07-15 00:00:00
25,services,single,secondary,no,333,no,yes,cellular,15,7,1056,2,-1,0,,yes,2014-07-15 00:00:00
58,management,married,tertiary,no,3864,yes,no,cellular,15,7,815,4,-1,0,,yes,2014-07-15 00:00:00
30,entrepreneur,married,primary,no,2686,yes,no,cellular,15,7,808,3,-1,0,,yes,2014-07-15 00:00:00
34,blue-collar,single,primary,no,-109,yes,no,cellular,15,7,860,4,-1,0,,yes,2014-07-15 00:00:00
51,services,divorced,secondary,no,65,no,yes,cellular,15,7,881,1,-1,0,,yes,2014-07-15 00:00:00
60,retired,married,secondary,no,597,no,no,cellular,15,7,981,1,-1,0,,yes,2014-07-15 00:00:00
51,entrepreneur,married,secondary,no,-799,no,yes,cellular,15,7,1001,3,-1,0,,yes,2014-07-15 00:00:00
37,management,divorced,tertiary,no,1775,no,no,cellular,15,7,514,5,-1,0,,yes,2014-07-15 00:00:00
30,blue-collar,single,primary,no,0,no,no,cellular,15,7,716,3,-1,0,,yes,2014-07-15 00:00:00
46,entrepreneur,divorced,secondary,no,-563,no,yes,cellular,15,7,769,4,-1,0,,yes,2014-07-15 00:00:00
29,student,single,tertiary,no,5,no,no,cellular,15,7,889,5,-1,0,,yes,2014-07-15 00:00:00
27,entrepreneur,married,tertiary,no,139,no,no,cellular,15,7,448,5,-1,0,,yes,2014-07-15 00:00:00
28,management,single,tertiary,no,0,yes,no,cellular,16,7,767,5,-1,0,,yes,2014-07-16 00:00:00
34,blue-collar,single,secondary,no,855,yes,no,cellular,16,7,578,1,-1,0,,yes,2014-07-16 00:00:00
29,blue-collar,single,,no,694,yes,yes,cellular,16,7,1806,4,-1,0,,yes,2014-07-16 00:00:00
27,management,single,tertiary,no,151,yes,no,cellular,16,7,496,1,-1,0,,yes,2014-07-16 00:00:00
26,technician,single,secondary,no,354,no,no,cellular,16,7,586,1,-1,0,,yes,2014-07-16 00:00:00
36,management,married,tertiary,no,673,yes,no,cellular,16,7,689,1,-1,0,,yes,2014-07-16 00:00:00
44,blue-collar,married,primary,no,1265,yes,no,cellular,16,7,555,1,-1,0,,yes,2014-07-16 00:00:00
39,blue-collar,married,tertiary,no,597,no,no,cellular,16,7,686,6,-1,0,,yes,2014-07-16 00:00:00
30,technician,married,secondary,no,-393,yes,yes,cellular,16,7,435,1,-1,0,,yes,2014-07-16 00:00:00
31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,7,873,2,-1,0,,yes,2014-07-16 00:00:00
56,blue-collar,married,primary,no,0,yes,no,cellular,16,7,1222,1,-1,0,,yes,2014-07-16 00:00:00
29,blue-collar,married,secondary,no,2870,yes,no,cellular,16,7,988,1,-1,0,,yes,2014-07-16 00:00:00
43,blue-collar,married,secondary,no,184,no,yes,cellular,16,7,1019,11,-1,0,,yes,2014-07-16 00:00:00
32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,7,709,2,-1,0,,yes,2014-07-16 00:00:00
30,admin,single,secondary,no,-36,no,no,cellular,16,7,561,9,-1,0,,yes,2014-07-16 00:00:00
40,blue-collar,married,secondary,no,-839,yes,yes,cellular,16,7,1018,2,-1,0,,yes,2014-07-16 00:00:00
42,services,married,secondary,no,3465,yes,yes,cellular,16,7,1039,2,-1,0,,yes,2014-07-16 00:00:00
27,student,married,secondary,no,119,yes,no,cellular,16,7,781,2,-1,0,,yes,2014-07-16 00:00:00
35,management,married,tertiary,no,36,no,yes,cellular,16,7,1656,5,-1,0,,yes,2014-07-16 00:00:00
35,housemaid,married,primary,no,113,yes,no,cellular,17,7,923,2,-1,0,,yes,2014-07-17 00:00:00
32,blue-collar,single,secondary,no,118,yes,no,cellular,17,7,1275,1,-1,0,,yes,2014-07-17 00:00:00
39,technician,married,secondary,no,251,yes,no,cellular,17,7,342,2,-1,0,,yes,2014-07-17 00:00:00
31,blue-collar,divorced,secondary,no,-277,yes,no,telephone,17,7,1008,2,-1,0,,yes,2014-07-17 00:00:00
26,services,single,secondary,no,-189,no,yes,cellular,17,7,538,2,-1,0,,yes,2014-07-17 00:00:00
42,management,married,tertiary,no,4,yes,no,cellular,17,7,795,1,-1,0,,yes,2014-07-17 00:00:00
27,services,single,secondary,no,1820,yes,no,cellular,17,7,1027,1,-1,0,,yes,2014-07-17 00:00:00
33,self-employed,divorced,secondary,no,1904,yes,no,cellular,17,7,1584,2,-1,0,,yes,2014-07-17 00:00:00
51,blue-collar,married,primary,no,201,yes,no,cellular,17,7,582,2,-1,0,,yes,2014-07-17 00:00:00
33,admin,married,secondary,no,0,yes,no,telephone,17,7,1448,7,-1,0,,yes,2014-07-17 00:00:00
30,technician,single,tertiary,no,178,no,no,cellular,17,7,656,3,-1,0,,yes,2014-07-17 00:00:00
52,housemaid,married,primary,no,3798,yes,no,cellular,17,7,1208,1,-1,0,,yes,2014-07-17 00:00:00
42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,7,1175,2,-1,0,,yes,2014-07-17 00:00:00
31,management,divorced,tertiary,no,294,yes,no,cellular,17,7,536,5,-1,0,,yes,2014-07-17 00:00:00
27,services,married,secondary,no,0,yes,no,cellular,17,7,991,5,-1,0,,yes,2014-07-17 00:00:00
44,blue-collar,single,secondary,no,292,no,yes,cellular,17,7,1153,4,-1,0,,yes,2014-07-17 00:00:00
40,entrepreneur,divorced,secondary,no,2998,yes,no,cellular,18,7,623,3,-1,0,,yes,2014-07-18 00:00:00
46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,7,1081,2,-1,0,,yes,2014-07-18 00:00:00
32,services,divorced,secondary,no,454,yes,no,cellular,18,7,978,1,-1,0,,yes,2014-07-18 00:00:00
56,technician,divorced,secondary,no,179,no,no,cellular,18,7,536,1,-1,0,,yes,2014-07-18 00:00:00
33,blue-collar,married,secondary,no,661,yes,no,cellular,18,7,968,1,-1,0,,yes,2014-07-18 00:00:00
33,blue-collar,married,secondary,no,89,yes,no,cellular,18,7,278,2,-1,0,,yes,2014-07-18 00:00:00
32,self-employed,married,primary,no,102,yes,no,cellular,18,7,560,1,-1,0,,yes,2014-07-18 00:00:00
